Price,Close,High,Low,Open,Volume
Ticker,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN
Date,,,,,
2020-08-31,22608.47265625,22973.861273635637,22539.960652253274,22791.16696494282,4073026
2020-09-01,22791.1640625,23065.206426775458,22539.957781801444,22608.469777073202,3886252
2020-09-03,23019.53515625,23065.20920116822,22791.166803929642,23019.53515625,4842885
2020-09-04,22836.83984375,22836.83984375,22608.47150148062,22608.47150148062,3229032
2020-09-07,22151.734375,22836.841318315892,22151.734375,22814.003359251918,9698523
2020-09-08,22608.47265625,22608.47265625,22151.734076111807,22265.92012534943,3699921
2020-09-09,22471.44921875,22608.471346534956,22197.406835450744,22220.244792883565,3128940
2020-09-10,22471.44921875,22745.49160204926,22425.775176155017,22608.471346534956,2111291
2020-09-11,22448.61328125,22471.449366562378,22311.591152563742,22380.103153042204,1830494
2020-09-14,22517.123046875,22608.471131194903,22425.774962555097,22494.286961930342,2366192
2020-09-15,22836.83984375,22836.83984375,22517.123415664602,22608.47150148062,4001854
2020-09-16,23065.208984375,23202.22924557104,22836.84063420111,22836.84063420111,4025780
2020-09-17,22836.83984375,23065.20818601938,22791.16580084199,22973.86010020336,3322429
2020-09-18,23384.923828125,23476.27191818438,22836.840904581004,22882.51307733994,7003128
2020-09-21,23384.923828125,23613.29218100269,23384.923828125,23430.59787315469,3211696
2020-09-22,23430.595703125,23430.595703125,23110.87928979854,23202.227371397697,3506200
2020-09-23,23339.248046875,23521.94421340288,23202.227794249706,23430.59613013894,3772981
2020-09-24,23065.208984375,23293.57733454889,22928.186850908227,23156.555201082116,3669508
2020-09-25,23202.23046875,23202.23046875,22836.841838117452,23156.556421853224,3774534
2020-09-28,23339.248046875,23430.59613013894,23110.879710985766,23247.901835881676,2754263
2020-09-29,22928.185546875,23476.27030502848,22928.185546875,23476.27030502848,3988759
2020-09-30,22836.83984375,23019.53414311137,22722.65567261531,22928.186057295352,5247666
2020-10-01,23202.23046875,23202.23046875,22928.188059640175,22928.188059640175,1900488
2020-10-02,22973.861328125,23339.249946377266,22380.104355397376,23202.22968260036,4088348
2020-10-05,23065.208984375,23202.22924557104,22791.166589712186,23019.534939886074,3144765
2020-10-06,23065.208984375,23247.903290059963,22973.860895397152,23202.22924557104,3190791
2020-10-07,23019.53515625,23156.555418733915,22928.187066413557,22928.187066413557,3135005
2020-10-08,23339.248046875,23521.94421340288,22973.85945836047,23065.20754162441,6517279
2020-10-09,23202.23046875,23384.924784066276,23202.23046875,23293.578562543553,2462949
2020-10-12,23247.904296875,23476.272656939014,23110.882157474105,23247.904296875,3254576
2020-10-13,23156.5546875,23293.576817927802,23065.208472818824,23247.902774451868,2652219
2020-10-14,23293.576171875,23476.270468440976,23019.53379089072,23202.228087456693,5057618
2020-10-15,23384.923828125,23476.27191818438,23156.555475247314,23384.923828125,4539528
2020-10-16,24298.396484375,24618.1129173744,23247.90284269816,23384.923101257507,12109151
2020-10-19,24344.0703125,24572.43865625794,24207.050055153508,24481.09244211717,9682111
2020-10-20,24298.396484375,24344.070527985015,23978.681923646294,24252.72431303568,6853079
2020-10-21,24115.701171875,24892.15426390354,24115.701171875,24298.395466390357,6936575
2020-10-22,24663.7890625,24663.7890625,24024.358014288202,24115.704237020826,5008883
2020-10-23,24618.115234375,24892.15764955663,24435.42091501087,24755.135505830378,5554092
2020-10-26,24115.701171875,24892.15426390354,24115.701171875,24618.111885995193,8085672
2020-10-27,23795.986328125,24298.39707551662,23795.986328125,24161.37681362379,9442132
2020-10-28,23156.5546875,23933.007809778803,23156.5546875,23750.31350814576,7547789
2020-10-29,23247.904296875,23430.59861047205,22928.187843877055,23019.535936810986,5708101
2020-10-30,23521.943359375,23521.943359375,23065.206704179596,23476.269319401352,3085180
2020-11-02,23613.291015625,23613.291015625,23384.922674017886,23521.94480234455,1817794
2020-11-03,24115.701171875,24161.375213571493,23613.290457754807,23704.638541147793,5379008
2020-11-04,24207.05078125,24344.071042706448,23978.682430642097,24207.05078125,3294472
2020-11-05,23750.314453125,24389.74547041773,23750.314453125,24070.029025635984,3399906
2020-11-06,23933.0078125,24115.702114153817,23795.98568205662,23933.0078125,2072064
2020-11-09,24389.7421875,24389.7421875,24070.02578575285,24115.699824898227,4368979
2020-11-10,24207.05078125,24663.787482465807,24207.05078125,24663.787482465807,4791103
2020-11-11,24207.05078125,24389.745087282176,24070.028647522817,24389.745087282176,3501289
2020-11-12,24435.41796875,24435.41796875,24161.375586610586,24207.04962901226,2633035
2020-11-13,24572.439453125,24572.439453125,24435.419191335037,24572.439453125,2766582
2020-11-16,24344.0703125,24846.4810432216,24207.050055153508,24663.786742669385,7879593
2020-11-17,24663.7890625,24709.463110001743,24207.05233202431,24481.094744763894,5279609
2020-11-18,24663.7890625,24800.809332734367,24526.76691999478,24800.809332734367,3687937
2020-11-19,25166.197265625,25577.259906541523,24663.78653905118,24800.806795266468,10494935
2020-11-20,25211.869140625,25531.585564406858,25120.522928309212,25166.19697060243,3898237
2020-11-23,25531.5859375,25668.60619411128,24937.828995823565,25211.869509046122,10754852
2020-11-24,25394.564453125,25805.627075355656,25120.522080881037,25531.584703111694,6462100
2020-11-25,25211.869140625,25714.279861309074,25211.869140625,25714.279861309074,3991319
2020-11-26,25440.23828125,25577.260412446176,25029.175632202878,25348.892066056585,3952056
2020-11-27,25668.607421875,25668.607421875,25394.566895544718,25531.58715870986,15912956
2020-11-30,25303.21875,25896.9775910508,25303.21875,25896.9775910508,6076778
2020-12-01,25211.869140625,25303.21722521143,25029.174843722783,25120.522928309212,7193386
2020-12-02,25394.564453125,25440.236621606844,25120.522080881037,25120.522080881037,4525445
2020-12-03,25394.564453125,25440.236621606844,25166.19612163346,25348.890412372577,3416813
2020-12-04,25440.23828125,25531.586368714117,25303.218022324527,25303.218022324527,3188060
2020-12-07,25440.23828125,25577.260412446176,25348.892066056585,25531.586368714117,3264418
2020-12-08,25668.607421875,25851.3036024562,25348.89285039942,25440.23906841926,5088137
2020-12-09,26262.36328125,26399.383528851897,25668.60450634385,25714.278546301328,7402259
2020-12-10,25805.62890625,26353.713689624223,25805.62890625,26033.99725394414,7658294
2020-12-11,26033.994140625,26033.994140625,25714.277743178744,25851.299858771632,3928061
2020-12-14,26125.34375,26490.732335137636,25988.321626370438,26033.995667580293,3141407
2020-12-15,25896.978515625,26308.041191169315,25851.304468948783,26262.3671444931,5597307
2020-12-16,26079.669921875,26262.36421593653,26033.99588029197,26125.343963458035,4188228
2020-12-17,25805.62890625,26079.67129793711,25577.26055855586,25988.32320995117,7535743
2020-12-18,25988.322265625,26079.670350291668,25805.627968562312,25805.627968562312,3303833
2020-12-21,26262.36328125,26399.383528851897,26079.668993690626,26171.015201335038,4956099
2020-12-22,26536.408203125,26719.10250827057,26079.671504125712,26216.691764917206,5407341
2020-12-23,26262.36328125,26764.77397624119,26125.343033648103,26627.75185636875,6173470
2020-12-24,26033.994140625,26399.382704331732,25759.951781709708,26262.36246100933,5008191
2020-12-25,26308.041015625,26308.041015625,25851.304296452112,26033.998609667105,3410789
2020-12-28,26445.060546875,26764.77699031114,26262.366238741815,26445.060546875,5787837
2020-12-29,26764.775390625,26856.121603096602,26308.038711455054,26445.05896629778,4602575
2020-12-30,26536.408203125,26901.796813416142,26536.408203125,26901.796813416142,2527339
2020-12-31,26993.14453125,27038.818574976533,26490.733794799547,26536.40783852608,4483826
2021-01-04,27495.5546875,27495.5546875,27084.490174906034,27221.512303194242,5278959
2021-01-05,28637.396484375,29002.785083073173,27312.85860148512,27404.206687294998,6008410
2021-01-06,28500.375,29048.45978270909,28454.702828333167,28820.091435292088,17771440
2021-01-07,28546.046875,28728.741164598294,28272.00450446728,28591.720915467216,5346499
2021-01-08,28911.439453125,29094.133756161857,28591.723018607474,28774.41732164433,6144885
2021-01-11,29550.869140625,29550.869140625,28911.43817219092,29185.478678469368,4140525
2021-01-12,30053.28125,30144.627465573216,29231.15407621682,29687.890770895017,8670590
2021-01-13,30372.994140625,30784.05864101941,30098.95363672287,30098.95363672287,9152526
2021-01-14,30327.32421875,30601.364742958594,30007.607777478977,30372.996391270935,4255329
2021-01-15,30418.66796875,30601.362260827314,30327.321758846636,30601.362260827314,3623379
2021-01-18,30281.650390625,30601.36496191285,30235.97634550652,30601.36496191285,3119245
2021-01-19,28317.6796875,30190.300444048014,28180.65943284041,30144.62640173794,9637931
2021-01-20,28911.439453125,29094.133756161857,27495.555328115624,28637.397062434364,8308756
2021-01-21,29961.931640625,30053.27972383007,28911.438045119743,29459.52092753833,4854748
2021-01-22,30555.689453125,30829.729949375793,29870.58446795691,30007.604716082304,4387135
2021-01-25,30601.36328125,31149.448048028793,30235.97468491124,30510.017068300636,6657206
2021-01-26,30144.626953125,30829.73198349575,29916.258609668086,30829.73198349575,5585973
2021-01-27,28774.416015625,30190.300076369927,28728.741973871172,30007.605781625236,4784859
2021-01-28,26764.775390625,28454.701852462065,26764.775390625,27404.2063670088,22162985
2021-01-29,28637.396484375,28637.396484375,26947.470002786948,26947.470002786948,6951039
2021-02-01,29002.787109375,29870.588368386423,28454.70417303551,29413.851651968114,4494174
2021-02-02,30144.626953125,30144.626953125,28774.416892383502,28820.09093552902,7312453
2021-02-03,31971.578125,32245.61866120548,30190.30340603941,30829.734444303576,11150542
2021-02-04,33113.4140625,33433.130461082575,32062.92053390666,32062.92053390666,15335562
2021-02-05,33296.109375,33524.4777161018,32793.700522392566,33341.785289945146,5783051
2021-02-08,32565.333984375,33296.11121854605,31788.880832729803,33296.11121854605,13276214
2021-02-09,34072.5625,34072.5625,31971.575258672077,32611.004367339076,8907967
2021-02-17,35579.796875,36082.20573247115,34666.323501749655,34849.01592967492,6735700
2021-02-18,35716.81640625,35762.48857616784,34986.03547577569,35625.46832187305,8774040
2021-02-19,34986.03515625,35625.467996507454,34711.99465016323,35305.75157637873,11116542
2021-02-22,35077.3828125,35397.09922873412,34757.66639626587,34986.03473007008,7911452
2021-02-23,34483.62890625,35168.733967518216,34072.56437167246,34849.01752335141,7155881
2021-02-24,34437.95703125,34940.365916043265,34209.58867551824,34711.9975603115,6931789
2021-02-25,34803.34375,34849.01592083439,34026.89063402591,34757.66783462426,4255329
2021-02-26,34803.34375,34894.691836210135,34209.586806446176,34255.258977280566,6332100
2021-03-01,35579.796875,35625.46904584597,35077.3842729875,35077.3842729875,4361529
2021-03-02,35579.796875,36036.53356162517,35123.06018837483,36036.53356162517,5007752
2021-03-03,35488.44921875,35671.141648888784,35351.42896001056,35625.46947748944,12411100
2021-03-04,34666.32421875,35534.12169456159,34300.93186625941,35488.44952277098,8681714
2021-03-05,34666.32421875,34711.99639054061,34026.891346432894,34483.62804250471,6312162
2021-03-08,34620.64453125,34940.36093258239,34437.952119446505,34711.99260942226,11089304
2021-03-09,34255.2578125,34574.974231093474,34026.88947701055,34255.2578125,8463228
2021-03-10,34849.015625,35397.10039306673,34255.258686486595,34666.32319867197,5577368
2021-03-11,35031.7109375,35214.403359351585,34757.66668791078,34940.362854303596,4199292
2021-03-12,34940.3671875,35214.407726533645,34849.019092974886,35168.73555154194,4329418
2021-03-15,34940.3671875,35397.10391558387,34757.67099844977,34986.03936249171,3780789
2021-03-16,36995.67578125,37224.04410404116,34986.033042871386,35168.729198920715,10852932
2021-03-17,36904.328125,37224.04452946982,36538.93955326637,37224.04452946982,7486444
2021-03-18,36995.67578125,36995.67578125,36538.93913566768,36995.67578125,4570151
2021-03-19,36447.59765625,36767.314114948465,36264.905211666366,36538.94575081266,6135861
2021-03-22,35945.1875,36356.24829439079,35762.49131724305,36310.576120972335,6453411
2021-03-23,35990.859375,36538.94417418483,35762.49102071811,35853.83911133917,4896935
2021-03-24,35168.734375,36036.53562714444,34940.36601859794,35579.798914340325,5852521
2021-03-25,34986.03515625,35397.0996599214,34940.362986749285,35397.0996599214,4943528
2021-03-26,34757.66796875,35077.38439944853,34026.890765331664,34803.343884302,5609270
2021-03-29,35442.7734375,35671.14178444738,34757.66839665786,34940.364572032326,4270364
2021-03-30,35214.40234375,35625.4668340079,35168.73017573962,35579.79466599751,3594206
2021-03-31,35488.44921875,35671.141648888784,34986.0366106502,35214.404956729726,2980305
2021-04-01,36401.921875,36401.921875,35579.796594465144,35579.796594465144,6613131
2021-04-02,36447.59765625,36767.314114948465,36447.59765625,36721.64193993798,4179142
2021-04-05,36356.25,36767.314558216945,36036.53728198875,36721.64238265584,5787458
2021-04-06,36264.90234375,36538.9428612245,36127.878340471354,36127.878340471354,3426930
2021-04-07,36356.25,36401.92592010285,36127.88163311097,36173.557553213825,4314307
2021-04-08,36356.25,36812.98673377806,36310.57782443889,36630.29428699188,4470038
2021-04-09,37498.09375,37909.154543625526,36493.272235790566,36493.272235790566,10462121
2021-04-12,37498.09375,37635.11401454185,37224.04947637476,37635.11401454185,4448420
2021-04-13,36858.65625,37543.761231635865,36767.308170207,37452.41315184287,7218427
2021-04-14,36995.67578125,36995.67578125,36310.57081287652,36538.93913566768,5311241
2021-04-15,36538.94140625,37178.37424761693,36447.59332254883,36995.678080214595,6464745
2021-04-16,36401.921875,37087.02689953593,35990.85736246191,36447.594045485865,5447662
2021-04-19,37224.046875,37224.046875,36310.57351583638,36538.94185562729,7452233
2021-04-20,37863.48046875,38776.95384587547,37269.71977798535,37361.06786460617,10636249
2021-04-22,36538.94140625,38320.215932528416,36538.94140625,37452.41475417919,5087927
2021-04-23,37909.1484375,37909.1484375,36401.91828123012,36538.938523701756,6729613
2021-04-26,36995.67578125,37817.800994389974,36767.30745845884,37680.78074962348,6540511
2021-04-27,36858.65625,37178.372657004955,36584.612010621,36721.63600258104,3803247
2021-04-28,36904.328125,37132.696450401156,36584.61172053018,36584.61172053018,3626000
2021-04-29,36950.00390625,37361.06464379504,36904.32799460652,36904.32799460652,4678030
2021-05-04,37863.48046875,38137.520984071096,36538.94257410152,36538.94257410152,7189881
2021-05-05,37863.48046875,38594.25767263383,37772.13238212918,38594.25767263383,4926318
2021-05-06,37772.1328125,38137.5214186051,37543.76446561663,37909.15307172174,4132551
2021-05-07,37909.1484375,38365.88507543275,37589.43204203889,37772.12819502837,5773606
2021-05-10,39188.01171875,39279.35979861061,37909.14983432474,37954.82574652559,9615264
2021-05-11,38913.9765625,39553.40946470997,38913.9765625,39279.365187530726,4793674
2021-05-12,39005.32421875,39005.32421875,38502.911588476636,38822.628036006674,3913224
2021-05-13,38365.88671875,39005.31953706091,38365.88671875,38822.62337624605,5853991
2021-05-14,38731.27734375,39370.71019587084,38411.56466223089,38502.90900292703,4005990
2021-05-17,39142.34375,39553.40828119825,38913.9753981213,39188.01592255914,9422383
2021-05-18,39736.1015625,39918.79774571164,39370.71294061827,39462.0610322241,4788008
2021-05-19,41471.703125,41608.72338701775,39644.75256811121,39964.469009180284,6137119
2021-05-20,43618.359375,43618.359375,41289.00386110779,41471.70002650927,8658903
2021-05-21,42841.9140625,44120.776106958365,42476.52169733342,43070.28241845833,14497301
2021-05-24,42704.88671875,42887.58288706776,42065.45761872038,42841.91071725895,7723860
2021-05-25,42841.9140625,43481.3432124584,42385.177350583326,42704.890053291754,4685165
2021-05-26,43527.015625,43618.35996439383,42796.23469806061,43024.60303562768,4402876
2021-05-27,42841.9140625,43572.69130375005,42704.890053291754,43527.019130375,6243789
2021-05-28,43298.64453125,43389.98886482928,42796.23197385884,42933.25221876879,3933793
2021-05-31,44714.53125,44760.20716604364,43252.97308289027,43618.36168853235,9280515
2021-06-01,45749.0390625,46484.38460809774,45696.51438067159,46169.236517127276,6378547
2021-06-02,44908.64453125,45959.1381766604,44646.0211198974,45749.03944757832,9563268
2021-06-03,44751.0703125,44856.11967663743,44278.34817388157,44646.02094836257,8205003
2021-06-04,44488.4453125,44698.54403326763,44015.72319077283,44646.019353075724,10851015
2021-06-07,43437.953125,44488.446763090564,42545.02978808164,44435.922081186036,7792597
2021-06-08,42439.98046875,43595.52721640202,42334.93110483085,43070.28039680627,8917192
2021-06-09,42912.703125,43122.8018370443,41494.53307415989,42334.92792233708,6574010
2021-06-10,43017.7578125,43332.905919624856,42545.03190727115,42912.70844345838,4705991
2021-06-11,43858.15625,44068.255004778635,42702.61309871752,42807.66247610684,4452390
2021-06-14,44015.72265625,44435.92009268243,43595.52521981757,43858.148617587845,8488261
2021-06-15,43700.578125,44383.399014610055,43700.578125,44015.72622789695,3246214
2021-06-16,43648.05078125,44435.920990479164,43437.95205878889,43700.57546186528,5063417
2021-06-17,43385.42578125,43648.04917465979,43122.80238784021,43122.80238784021,4282296
2021-06-18,44015.72265625,44225.82137446621,43437.95118115542,43648.04989937163,3154597
2021-06-21,44961.1640625,45328.83679627085,43700.571832428526,43910.67053744044,7283590
2021-06-22,44856.1171875,45486.41333734844,44856.1171875,45223.78994157825,5995835
2021-06-23,44593.49609375,44961.16886680838,44173.298638826134,44803.594821211926,5676450
2021-06-24,44488.4453125,44593.49467288382,44068.24787096473,44278.34659173236,4029342
2021-06-25,44751.0703125,44856.11967663743,44225.82349181286,44488.44690215643,2944534
2021-06-28,45013.6953125,45223.79404819448,44856.12126072914,45223.79404819448,3392401
2021-06-29,46536.91015625,46747.012632016245,45328.84245170738,45486.41650012598,10168993
2021-06-30,46221.76171875,46799.536969901346,46221.76171875,46747.01228748226,3968443
2021-07-01,46694.484375,46694.484375,46221.75852138735,46274.28320017307,3102765
2021-07-02,48270.23046875,48585.37857887569,46694.48991812157,46904.588658205364,7133205
2021-07-05,48690.421875,49898.489479780634,47797.50234103171,49898.489479780634,11566848
2021-07-06,45696.51171875,48847.996189415106,45696.51171875,48585.37279557144,6398623
2021-07-07,47534.87890625,47797.50229835915,44646.0178485082,45696.511416944806,10987711
2021-07-08,47167.2109375,47534.88372371494,46747.01346754008,47482.359039969946,4703189
2021-07-09,47114.68359375,48322.7512516796,46641.96146673407,47062.15891297045,7344546
2021-07-12,45223.7890625,47114.68121983056,43910.67210917399,46641.959116633196,13458281
2021-07-13,45696.51171875,45854.0857550562,44646.01814337535,45643.98703998127,4808092
2021-07-14,44751.0703125,46011.662682149145,44488.44690215643,46011.662682149145,4758269
2021-07-15,44856.1171875,45486.41333734844,44488.44443342175,44488.44443342175,4990780
2021-07-16,45591.46875,46221.764983548965,44908.64783032196,45118.74657483828,4354019
2021-07-19,44488.4453125,45381.36487576244,44383.39595211618,44751.06871345954,6411946
2021-07-20,45591.46875,45591.46875,44068.25285225668,44540.9750274184,7042273
2021-07-21,45486.4140625,46169.23490238811,45223.79066254303,45591.46342248279,7921966
2021-07-22,46957.10546875,47062.15482117563,45276.31208539888,45276.31208539888,8161568
2021-07-23,47534.87890625,48795.47118837393,46589.43095011592,46957.107443609864,13403714
2021-07-26,49215.671875,49320.721238800434,47377.3080084924,47429.83269039261,11453647
2021-07-27,48953.05078125,49845.970415793745,48585.37799055551,49583.34699386911,12379495
2021-07-28,48322.75,49215.66955012347,48165.17596174292,48742.947435352224,6144393
2021-07-29,49058.1015625,49320.72499198608,48165.18190224732,48322.75595993897,7050532
2021-07-30,49373.2421875,49793.43961092985,48742.94605235523,49110.61879785635,13816356
2021-08-02,50213.640625,50738.891186387635,49373.24571804596,49373.24571804596,8373144
2021-08-03,50318.6875,50423.736858174336,49740.91603004117,50318.6875,6447717
2021-08-04,50213.640625,50528.78871510776,49845.96785320761,50371.21467005388,5688131
2021-08-05,50738.88671875,50948.98542698899,49845.96346419326,50003.5374953725,5559282
2021-08-06,50738.88671875,51054.034781108494,50318.68555773098,50843.936072869496,7012022
2021-08-09,51211.61328125,51316.66264453659,50371.214630415925,50948.989873033526,6460858
2021-08-10,51369.19140625,51684.33952114085,51264.14203461972,51631.814835325706,5439925
2021-08-11,50476.26171875,51369.185010983536,50476.26171875,51316.66033170752,10577257
2021-08-12,49268.1953125,50423.738285118445,49058.096590205736,50318.68892397131,16287110
2021-08-13,49898.4921875,49898.4921875,48847.99856112097,48900.52324243992,7543294
2021-08-16,49688.39453125,50003.54262594399,49583.345166352,49898.493261045995,3684043
2021-08-17,49268.1953125,49688.39275708852,49110.6212707793,49425.76935422069,5938894
2021-08-18,49373.2421875,49845.96428885858,49268.19283164254,49268.19283164254,3677473
2021-08-19,49635.875,49898.49843949999,49268.202184700014,49898.49843949999,5735401
2021-08-20,48742.94921875,49740.918164225026,47850.029635956555,49635.868801543445,9856910
2021-08-23,47797.50390625,48585.37410908112,47797.50390625,48585.37410908112,8452169
2021-08-24,48270.23046875,48322.75515377095,47219.73676833105,48060.13172866621,9508444
2021-08-25,48270.23046875,48532.85389385474,47797.50830356147,48532.85389385474,3622175
2021-08-26,48007.6015625,48795.47174786114,47902.552204451844,48322.749636644454,3645352
2021-08-27,48322.75,48322.75,47587.404488133616,47797.50320580972,4281200
2021-08-30,48427.80078125,48847.99822894418,48375.27610028823,48847.99822894418,3031163
2021-08-31,48532.85546875,48953.052962553025,48322.75672184849,48480.33078202462,4339054
2021-09-01,48532.85546875,48848.00358910227,48375.281408573865,48375.281408573865,2907484
2021-09-06,49845.96484375,49845.96484375,48480.32320240051,48532.847880913956,5794349
2021-09-07,49110.62109375,50056.06534066614,49110.62109375,50056.06534066614,4691471
2021-09-08,48900.5234375,49478.29493431315,48742.9493929146,49110.62216361387,2963515
2021-09-09,48953.05078125,49320.72357194448,48742.95204371029,48900.52609686507,2726075
2021-09-10,49110.62109375,49583.343217208065,49058.09641336577,49058.09641336577,2701253
2021-09-13,48847.99609375,49373.24288040867,48795.47141508413,49163.1441657452,3285088
2021-09-14,49268.1953125,49740.91743766209,48847.99786791147,49005.57190963217,5006657
2021-09-15,49425.7734375,49583.34749223858,49005.57595819713,49268.19938276142,3900312
2021-09-16,49740.91796875,49898.492012153125,49478.29456307812,49583.343925346875,4432497
2021-09-17,50266.1640625,50948.98865204029,50108.590021346376,50161.11470173092,8338651
2021-09-20,49583.34375,50528.788007075294,49425.76970715412,50423.73864517804,5045166
2021-09-21,49110.62109375,49373.24449567115,48585.374289907704,49058.09641336577,5323669
2021-09-22,48953.05078125,49058.100150019854,48690.42735932537,48953.05078125,4658073
2021-09-23,48900.5234375,49268.196208199275,48847.99875597153,48953.04811902847,3831691
2021-09-24,48690.421875,48953.045267343616,48690.421875,48953.045267343616,2717497
2021-09-27,48375.27734375,49110.622896116496,48375.27734375,48795.474802245146,4001785
2021-09-28,48847.99609375,48847.99609375,48060.12591376199,48165.17527109373,4914857
2021-09-29,48953.05078125,49058.100150019854,48480.32862178566,48848.001412480146,3025383
2021-09-30,48847.99609375,49320.718201742806,48847.99609375,49110.61948707933,1855890
2021-10-01,48795.4765625,48900.52593091335,48585.3778256733,48795.4765625,7050872
2021-10-04,49688.39453125,50003.54262594399,48532.85151737202,48847.999612066014,5900567
2021-10-05,49583.34375,50423.73864517804,49583.34375,49898.49183569176,3388679
2021-10-06,49583.34375,49740.91779284588,49215.67098335961,49635.86843094863,4057813
2021-10-07,49530.81640625,49898.48915312412,49425.76705000025,49845.964474999244,2914603
2021-10-08,51946.95703125,52262.10511023209,49583.34269434312,49898.490773325204,15813874
2021-10-11,52104.53125,52157.055930011054,51631.80912990053,51999.4818899779,4633253
2021-10-12,51999.484375,52104.533740042345,51736.86096239413,52104.533740042345,9009242
2021-10-13,52209.58203125,53312.600341508005,51736.85989828228,51999.48330548657,6862368
2021-10-14,51894.43359375,52524.7297668032,51684.33486939894,52209.5816802766,4539627
2021-10-15,51946.95703125,52577.25318921418,51684.33363209826,52209.580430401744,3107145
2021-10-18,51999.484375,52524.73120021173,51789.3856449153,51999.484375,4570106
2021-10-19,51789.3828125,52262.10492933689,51789.3828125,51999.48153109417,3708316
2021-10-20,51264.13671875,52262.10564575262,50738.88991506441,51841.908202804145,4100702
2021-10-21,50791.4140625,51736.85829921391,50791.4140625,51684.33361939647,4408588
2021-10-22,50528.7890625,51159.08899159029,50476.26438045426,50948.99026340732,5113605
2021-10-25,49845.96484375,50528.785664424744,49845.96484375,50528.785664424744,6559089
2021-10-26,50896.46484375,50896.46484375,49530.8193858108,49898.49215480254,3718902
2021-10-27,51579.28515625,51579.28515625,50686.36558383388,50843.93962602496,12702346
2021-10-28,51474.234375,51684.333092126384,51054.03694074723,51579.28373356319,3074111
2021-10-29,50896.46484375,51474.23633787986,50896.46484375,51474.23633787986,4944241
2021-11-01,50318.6875,51159.08610993585,50213.63814182567,51159.08610993585,5988899
2021-11-02,50476.26171875,50948.98757677538,50161.11364309388,50161.11364309388,3936631
2021-11-03,50476.26171875,50791.413538947316,50003.53960526582,50528.78639802602,5074732
2021-11-04,50423.73828125,50843.93947034757,50266.164239541395,50476.262961819535,3724925
2021-11-05,51264.13671875,51369.18607948712,50423.73808831179,50528.787449048905,4029525
2021-11-08,51159.08984375,51736.86135587713,51106.565160829356,51264.139209591296,3266472
2021-11-09,50633.83984375,51264.13979048135,50423.741109686714,51211.61510696553,3881513
2021-11-10,50948.98828125,50948.98828125,50371.21305668366,50633.83645669506,3517964
2021-11-11,50423.73828125,51474.235637182006,50318.68892011093,50948.98883148664,4861018
2021-11-12,51474.234375,51579.28373356319,50371.21236554528,50528.78640339008,4327556
2021-11-15,51106.56640625,51736.86261665752,51106.56640625,51736.86261665752,3640244
2021-11-16,51631.80859375,52262.104747337566,50843.938401765554,51106.5617990937,7492923
2021-11-17,51631.80859375,51684.333273215634,51474.23455535311,51631.80859375,4008903
2021-11-18,50686.3671875,51841.91020012814,50686.3671875,51631.81147055939,5186790
2021-11-19,50056.0625,51369.18317962782,49951.01314519306,51211.6091474174,5885419
2021-11-22,49898.4921875,50423.739000689515,49898.4921875,50161.11559409476,3413024
2021-11-23,50738.88671875,50738.88671875,49845.96346419326,49898.488141253,4769173
2021-11-24,51421.7109375,51684.33434025007,50633.83698470852,50791.414770899835,5304536
2021-11-25,52524.7265625,53470.170764402385,51631.80703848108,51736.85639424801,11258731
2021-11-26,51946.95703125,52944.92594802661,51894.43235141966,52577.25318921418,3643163
2021-11-29,51526.76171875,51946.95917473134,51211.61362676399,51211.61362676399,5233328
2021-11-30,51001.51171875,51736.857220867416,50948.98704002733,51526.75850597672,4714285
2021-12-01,51579.28515625,51789.38387917144,50791.41494529461,51211.61239113748,2290254
2021-12-02,51054.0390625,51631.81055860914,51054.0390625,51264.13778835787,2122339
2021-12-03,50161.1171875,51369.18864075251,50161.1171875,51369.18864075251,3667800
2021-12-06,49635.875,50686.37250254177,49478.30093630001,50161.121878999984,5872644
2021-12-07,50423.73828125,50423.73828125,49635.86807270696,49898.49147555464,2647964
2021-12-08,50213.640625,50686.36650470301,49898.49253489223,50686.36650470301,2099354
2021-12-09,50948.98828125,50948.98828125,49951.0156166654,49951.0156166654,2133299
2021-12-10,50318.6875,50948.98739358718,50108.588783651336,50633.83557452301,2965522
2021-12-13,50423.73828125,50686.365428638965,50213.63955897185,50686.365428638965,1959742
2021-12-14,50266.1640625,50633.83682519178,50108.590021346376,50423.73810365362,3970395
2021-12-15,50371.21484375,50581.313571212995,50213.64079815275,50266.1654800185,5342832
2021-12-16,50161.1171875,51211.614591790196,50161.1171875,51211.614591790196,3217561
2021-12-17,50633.83984375,50948.99168938642,50161.117692107604,50213.64237562343,2531889
2021-12-20,50318.6875,50686.36399815135,50161.1134627385,50686.36399815135,3343489
2021-12-21,50003.54296875,50371.215748413626,49951.01828594091,50266.16638279545,3123967
2021-12-22,49898.4921875,50108.590912775806,49688.393462224194,49898.4921875,4023321
2021-12-23,48953.05078125,49898.495100178676,48848.001412480146,49898.495100178676,6656791
2021-12-24,49268.1953125,49635.868076514955,48742.94850676434,49110.6212707793,2227106
2021-12-27,49635.875,49898.49843949999,49005.57874520002,49478.30093630001,1940938
2021-12-28,49635.875,49845.973751599995,49425.77624840001,49635.875,2189327
2021-12-29,49163.14453125,49793.44067992635,49163.14453125,49793.44067992635,1664810
